COD;MUNI;cv_bcg;prop_populacao_com_renda_menosqmeio_SM;prop_populacao_pobreza_extrema;Renda_media_domic_per_capita;Taxa_de_analfabetismo;Taxa_de_desemprego_16a_emais;PIB_per_capita;Saneamento_inadequado;Taxa_urbanizacao;Gini;CoberturaESF;CoberturaAB;Inc_tb22;mort_tb22;prop_cont22;populacao_residente
430783;EUGENIO DE CASTRO;61.29;34.43;3.37;590;6.1;3.33;58044.25;11.23;52.89;0.5095;0;0;0;0;0;2310
430786;FAGUNDES VARELA;117.39;4.15;0.78;865;4.3;0.51;22550.9;4.59;50.14;0.3473;100;100;0;0;0;2750
430790;FARROUPILHA;91.61;8.38;0.25;710;2.7;2.97;35838.31;1.65;86.51;0.4401;33.39;51.64;18.98099136;0;100;73758
430800;FAXINAL DO SOTURNO;53.23;20.72;2.69;432;4.9;3.51;21145.55;10.1;62.57;0.4775;100;100;0;0;0;6651
430805;FAXINALZINHO;104.76;40.02;6.55;414;10.1;3.5;19810.51;6.92;49.59;0.4496;100;100;0;0;0;2256
430807;FAZENDA VILANOVA;119.05;16.95;0.91;674;5.2;2.75;25708.52;1.57;54.45;0.4472;100;100;0;0;0;4680
430810;FELIZ;108.39;4.71;0.11;620;0.9;2.05;24097.33;0.84;76.19;0.3736;100;100;7.284382343;0;0;13728
430820;FLORES DA CUNHA;115.73;7.7;0.18;728;3.1;3.16;38433.7;2.7;76.88;0.4427;43.2;100;22.32712364;0;100;31352
430825;FLORIANO PEIXOTO;136.36;26.09;4.15;558;3.1;0.44;21030.96;20.67;14.47;0.4454;100;100;0;0;0;1709
430830;FONTOURA XAVIER;107.87;41.15;6.63;319;18.8;2.91;12017.46;43.66;38.25;0.5351;100;100;9.822217941;0;0;10181
430840;FORMIGUEIRO;22.97;33.69;4.6;395;11.3;2.89;18567.54;19.24;39.48;0.5205;51.77;51.77;0;0;0;6569
430843;FORQUETINHA;15.79;11.09;1.9;672;5.5;0.44;14545.37;12.19;18.88;0.3843;100;100;0;0;0;2389
430845;FORTALEZA DOS VALOS;125;29.62;1.61;786;5.5;2.26;47922.14;11.08;65.42;0.6399;100;100;0;0;0;4252
430850;FREDERICO WESTPHALEN;99.54;18;1.87;478;4.5;4.1;26114.21;4.86;80.9;0.4747;77.12;100;12.62825584;0;100;31675
430860;GARIBALDI;105.09;4.41;0.15;787;2.2;2.38;44781.54;1.02;88.67;0.5115;19.67;49.62;8.381293297;0;80;35794
430865;GARRUCHOS;137.5;47.87;7.96;389;12.1;3.55;29913.11;11.01;32.68;0.5272;100;100;35.07541275;0;0;2851
430870;GAURAMA;95.74;16.26;1.11;683;3.5;1.19;26448.62;16.28;57.8;0.4376;100;100;0;0;0;5447
430880;GENERAL CAMARA;63.75;31.48;3.29;446;10.7;5.11;14597.77;17.19;58.79;0.4979;100;100;23.98369026;11.99184513;0;8339
430885;GENTIL;89.29;27.62;2.66;566;7;0.56;51288.52;6.06;43.11;0.4603;100;100;0;0;0;1619
430890;GETULIO VARGAS;93.63;15.65;1.32;629;4.4;3.12;24427.45;7.67;85.81;0.447;85.12;100;18.56665421;0;71.42857361;16158
430900;GIRUA;82.32;32.26;2.4;518;6.5;3.35;31861.89;15.4;75.59;0.5377;64.67;64.67;12.71536636;0;100;15729
430905;GLORINHA;85.53;20.21;1.08;610;7.8;3.88;48638.83;3.01;30;0.4225;85.21;85.21;48.16955566;0;100;8304
430910;GRAMADO;100;9.37;0.47;637;2.5;2.53;39316.64;0.29;89.9;0.4888;19.04;83.63;18.98871613;0;96.15384674;36864
430912;GRAMADO DOS LOUREIROS;83.78;42.38;7.92;370;12.7;1.92;17578.91;1.39;23.18;0.5104;100;100;49.11591339;0;100;2036
430915;GRAMADO XAVIER;66.67;37.43;7.43;347;9.8;0;14484.65;53.5;13.32;0.5575;79.77;79.77;0;0;0;4378
430920;GRAVATAI;97.6;20.74;1.32;585;3.1;7.13;37904.83;0.32;95.24;0.4578;53.92;70.17;42.02210236;3.15165782;39.17525864;285564
430925;GUABIJU;12.5;7.94;0.38;1138;3.7;2.07;28380.77;0.38;46.18;0.5553;100;100;67.65899658;0;0;1478
430930;GUAIBA;109.92;21.09;1.74;538;3.9;6.92;42298.04;0.54;97.75;0.4793;14.06;43.1;56.9505043;1.016973257;94.44444275;98331
430940;GUAPORE;89.46;5.72;0.23;714;2.9;0.98;24569.06;3.01;91.26;0.4251;93.87;93.87;22.90163803;3.816939592;100;26199
430950;GUARANI DAS MISSOES;72.73;21.98;3.36;508;5.8;4.5;28913.22;2.26;61.98;0.4282;100;100;0;0;0;7393
430955;HARMONIA;142;7.37;0.21;718;2.5;1.75;21933.23;0.35;57.73;0.362;70.9;70.9;20.13287735;0;0;4967
430957;HERVEIRAS;73.53;32.87;6.53;411;11.6;0.06;16920.83;39.85;13;0.4213;100;100;0;0;0;3019
430960;HORIZONTINA;93.3;11.49;0.88;588;3.2;3.41;84842.04;1.72;79.4;0.4949;100;100;20.56978226;0;0;19446
430965;HULHA NEGRA;109.09;43.92;8.99;397;8.8;4.89;19339.28;25.7;48.14;0.5491;100;100;0;0;0;6894
430970;HUMAITA;83.33;18.47;0.76;737;3.7;1.84;23785.5;6.28;59.18;0.4243;72.45;72.45;0;0;0;4712
430975;IBARAMA;83.78;31.04;6.91;467;6.7;0.42;15284.07;19.68;24.09;0.4349;100;100;45.52697372;0;0;4393
430980;IBIACA;73.47;11.31;1.03;942;5.5;1.8;33702.35;7.89;60.49;0.4362;0;0;21.32196236;0;0;4690
430990;IBIRAIARAS;111.76;15.68;2.77;602;5.6;2;27234.58;6.62;53.23;0.4437;95.02;95.02;0;0;0;7267
430995;IBIRAPUITA;81.08;41.59;4.62;467;8.4;0.88;22411.95;10.9;58.88;0.536;0;0;75.22567749;0;100;3988
431000;IBIRUBA;98.83;12.27;0.62;1388;3.8;3.57;45696.6;12.55;79.45;0.4922;100;100;9.768486977;0;0;20474
431010;IGREJINHA;86.51;10.11;0.43;593;3.5;1.51;39351.46;0.19;95.36;0.4414;37.4;64.23;31.78471184;0;100;37754
431020;IJUI;58.48;17.87;1.73;748;4;4.6;33547.79;3.65;90.67;0.574;61.99;76.37;44.02613068;4.759581566;100;84041
431030;ILOPOLIS;66.67;14.94;1.79;760;6.9;1.51;22200.32;9.63;53.8;0.4863;100;100;49.333992;24.666996;100;4054
431033;IMBE;78.06;22.27;1.77;291;3.2;5.91;17242.19;0.2;99.95;0.5934;45.39;45.39;46.37241364;4.215673923;0;23721
431036;IMIGRANTE;132;4.35;0.7;764;1.4;0.8;53482.7;2.35;49.59;0.3479;0;0;0;0;0;3103
431040;INDEPENDENCIA;89.83;27.67;3.95;573;7.6;2.54;25578.48;17.76;62.81;0.4865;55.94;55.94;66.07202148;0;100;6054
431041;INHACORA;26.92;38.75;5.05;462;12;3.41;21219.78;2.91;59.37;0.4308;100;100;0;0;0;2207
431043;IPE;165.91;16.19;1.57;650;5.9;1.84;25011.74;4.82;48.42;0.4708;100;100;44.53681564;0;100;6736
431046;IPIRANGA DO SUL;125;9.37;0.83;1083;3.1;1.43;38903.22;9.57;34.93;0.4806;100;100;0;0;0;1871
431050;IRAI;94.38;42.83;9.45;339;8.5;2.08;15193.49;32.15;55.17;0.5421;100;100;0;0;0;7046
431053;ITAARA;109.09;29.13;2.55;723;5;5.44;14339.77;1.5;79.2;0.6057;100;100;35.88731384;0;100;5573
431055;ITACURUBI;33.33;47.85;8.94;379;7.4;0.28;19177.26;18.37;34.41;0.6277;100;100;0;0;0;3456
431057;ITAPUCA;136.84;17.21;4.63;439;9.4;0;18195.69;47.07;23.81;0.4023;100;100;0;0;0;2037
431060;ITAQUI;82.3;37.23;2.67;615;5.6;6.75;25694.33;7.26;87.3;0.5232;36.68;68.42;24.08800125;2.67644453;100;37363
431065;ITATI;174.19;31.81;4.86;469;12.1;2.38;21603.6;6.37;8.2;0.4825;100;100;42.06983566;0;100;2377
431070;ITATIBA DO SUL;159.09;35.9;6.15;365;10.2;0.39;11903.75;22.04;41.45;0.5208;100;100;0;0;0;3143
431075;IVORA;75;21.68;2.97;531;5.2;1.6;19805.26;2.04;32.7;0.4398;100;100;0;0;0;1854
431080;IVOTI;93.04;6.9;0.12;676;1.7;3.35;33306.77;0.1;90.88;0.4484;0;87.68;7.978299141;0;100;25068
431085;JABOTICABA;76.92;51.9;11.72;301;13.5;2.9;17115.57;16.83;36.29;0.5589;100;100;0;0;0;3738
431087;JACUIZINHO;76.19;48.6;15.36;471;10.8;0.48;30911.08;29.78;22.42;0.7248;100;100;36.79175949;0;100;2718
431090;JACUTINGA;126.47;18.4;1.65;535;7.5;4.22;33215.43;10.91;70.82;0.392;100;100;0;0;0;3532
431100;JAGUARAO;75;30.61;2.9;566;6.2;6.51;18182.3;3.78;93.46;0.5009;90.52;100;11.39514542;0;0;26327
431110;JAGUARI;47.06;25.42;3.49;525;4.7;2.91;16647.81;33.94;56.92;0.5161;63.61;91.26;18.7195816;0;100;10684
431112;JAQUIRANA;92.31;48.36;4.65;363;9.9;2.21;12995.35;15.31;58.18;0.4444;100;100;83.07948303;0;100;3611
431113;JARI;28.95;52.14;8.5;407;7.8;2.19;41726.02;41.29;17.15;0.5778;98.49;98.49;0;0;0;3472
431115;JOIA;181.16;43.66;5.93;660;5.9;1.59;41888.92;22.2;25.08;0.5662;100;100;11.66724968;0;0;8571
431120;JULIO DE CASTILHOS;56.4;32.9;3.51;602;5.2;6.82;39894.54;7.85;82.26;0.599;89.41;89.41;36.53635406;0;100;19159
431123;LAGOA BONITA DO SUL;52.63;25.75;5.59;487;12.1;0.5;17536.84;33.84;14.43;0.4301;100;100;0;0;0;2939
431125;LAGOAO;87.27;36.96;7.48;329;19.1;0.88;13076.43;62.49;26.76;0.4337;100;100;0;0;0;6469
431127;LAGOA DOS TRES CANTOS;45.83;8.95;0.83;1031;1.4;0.56;42386.67;1.08;50.5;0.4336;100;100;62.3441391;0;100;1604
431130;LAGOA VERMELHA;86.13;24.99;1.97;564;6.6;3.26;28670.43;5.06;87.69;0.5135;49.63;60.42;39.6382103;0;41.37931061;27751
431140;LAJEADO;99.07;7.24;0.29;638;2.5;3.36;37863.62;0.08;99.63;0.4633;36.96;53.6;40.69530869;0;98.90110016;86005
431142;LAJEADO DO BUGRE;143.33;55.14;16.41;255;16.8;1.87;14935.99;9.73;28.39;0.5044;0;100;77.8513031;77.8513031;0;2569
431150;LAVRAS DO SUL;4.17;37.37;4.07;513;9.2;5.85;22478.67;11.79;61.96;0.4998;100;100;13.49527645;0;0;7410
431160;LIBERATO SALZANO;103.7;29.93;6.21;397;11.8;1.21;15496.54;10.51;22.44;0.4328;66.1;66.1;78.63180542;0;100;5087
431162;LINDOLFO COLLOR;138.96;11.25;0.45;589;3;2.98;40339.04;0.57;82.02;0.3774;56.99;100;16.14726257;16.14726257;0;6193
431164;LINHA NOVA;183.33;5.85;1.34;628;3.3;0.62;23421.89;3.29;25.62;0.3632;0;100;0;0;0;1724
431170;MACHADINHO;112.07;30.44;4.77;484;11.2;2.29;18136.47;8.97;61.43;0.518;100;100;36.96174622;0;0;5411
431171;MACAMBARA;54.1;39.44;2.88;413;7.8;4.33;37889.69;31.97;27.65;0.5124;75.21;100;44.06256866;0;0;4539
431173;MAMPITUBA;44.68;42.66;4.58;346;8.9;1.19;11372.85;4.05;18.91;0.4691;100;100;0;0;0;2965
431175;MANOEL VIANA;90.28;38.27;4.46;379;11;4.46;23861.76;12.57;75.82;0.5256;0;0;13.67053986;0;0;7315
431177;MAQUINE;101.16;21.95;2;460;7.5;1.24;12077.24;3.27;29.89;0.4303;100;100;74.10700989;0;100;6747
431179;MARATA;46.67;8.93;0.4;623;3.4;0.18;32094.56;1.43;29.8;0.3455;0;0;0;0;0;2713
431180;MARAU;82.65;7.36;0.41;729;2.6;2.15;38177.71;0.76;86.78;0.4389;85.94;100;24.16361046;2.196691751;0;45523
431190;MARCELINO RAMOS;92.86;19.04;3.35;534;5.6;1.67;16759.71;10.18;53.02;0.4715;78.37;78.37;0;0;0;4239
431198;MARIANA PIMENTEL;85.11;27.17;1.44;486;6.6;2.09;12113.47;10.94;16.93;0.4717;0;100;0;0;0;3892
431200;MARIANO MORO;52.94;13.51;1.68;1043;7.1;0.71;18948.68;1.85;52.17;0.4687;100;100;0;0;0;1987
431205;MARQUES DE SOUZA;128.95;12.35;1.07;665;7;1.3;15319.84;10.94;37.98;0.4187;0;0;0;0;0;3981
431210;MATA;129.03;39.85;5.64;405;7.7;0.82;15938.84;32.16;51.22;0.4753;100;100;21.00840378;0;100;4760
431213;MATO CASTELHANO;80.49;24.23;1.54;581;6.5;0.27;39943.61;6.72;21.09;0.5613;100;100;0;0;0;2543
431215;MATO LEITAO;95.83;12.67;0.83;543;4.3;1.44;25089.71;0.15;41.94;0.3634;100;100;64.83683014;0;0;4627
431217;MATO QUEIMADO;61.9;26.91;3.65;541;8.1;1.24;25916.36;1.45;26.63;0.4282;100;100;0;0;0;1611
431220;MAXIMILIANO DE ALMEIDA;100;23.65;5.52;418;9;2.39;15767.64;31.54;60.56;0.4461;100;100;23.50728798;0;0;4254
431225;MINAS DO LEAO;14.29;32.17;2.49;526;10.5;6.01;15436.67;0.36;96.19;0.627;85.45;100;61.50061417;0;0;8130
431230;MIRAGUAI;111.11;36.81;9.07;371;9.8;2.72;23822.33;22.26;42.62;0.6723;100;100;20.41232872;0;0;4899
431235;MONTAURI;154.55;3.91;0.33;1014;6.8;0;30891.66;1.71;41.76;0.3532;100;100;0;0;0;1430
431237;MONTE ALEGRE DOS CAMPOS;115.15;44.78;6.13;431;10.5;1.47;13306.81;45.75;20.79;0.5604;100;100;0;0;0;3237
431238;MONTE BELO DO SUL;88.46;7.38;0.5;696;1.8;0.82;36872.44;0.97;28.84;0.334;100;100;0;0;0;2514
431240;MONTENEGRO;114.98;17.3;1.31;555;3.7;5.98;41998.9;0.35;90.26;0.5084;10.57;32.41;80.11245728;1.511555791;77.77777863;66157
431242;MORMACO;89.47;32.36;2.34;590;10.6;1.06;27396.83;3.07;21.83;0.582;100;100;0;0;0;3139
431244;MORRINHOS DO SUL;89.19;25.06;1.43;504;9.6;1.21;14466.77;2.94;40.85;0.483;100;100;0;0;0;2891
431245;MORRO REDONDO;80;26.37;3.45;461;8.1;6.78;12327.53;18.72;42.52;0.5174;100;100;0;0;0;6609
431247;MORRO REUTER;89.06;7.21;0.34;671;1.2;1.34;21059.79;0.31;85.29;0.3333;100;100;0;0;0;6570
431250;MOSTARDAS;107.55;34.07;3.69;600;11.1;7.4;20527.17;4.36;67.16;0.5593;53.89;53.89;31.036623;7.75915575;100;12888
431260;MUCUM;72;8.69;0.48;634;3.3;1.31;32773.16;1.49;84.41;0.3953;100;100;40.2657547;0;100;4967
431261;MUITOS CAPOES;65.79;26.04;1.84;526;5.8;2.16;101313.12;21.91;32.46;0.5072;0;0;0;0;0;3184
431262;MULITERNO;138.89;21.52;7.09;580;7.8;0.95;21975.6;11.76;28.02;0.5148;100;100;0;0;0;1901
431265;NAO-ME-TOQUE;35.54;9.56;0.62;1012;3.1;2.72;66693.24;1.29;87.64;0.5076;78.3;100;27.95482445;0;0;17886
431267;NICOLAU VERGUEIRO;90;18.31;1.84;633;6.3;1.33;43095.13;4.85;36.96;0.5288;100;100;0;0;0;1667
431270;NONOAI;97.47;30.57;5.66;368;9.7;3.69;22906.93;8.89;75.08;0.5068;88.5;88.5;17.28011131;0;100;11574
431275;NOVA ALVORADA;91.43;15;1.48;529;6.6;0.3;34034.97;4.28;41.86;0.4673;95.17;95.17;0;0;0;3698
431280;NOVA ARACA;100;5;0;1033;2.5;0.83;34034.77;1.93;71.98;0.4509;72.49;100;20.44989777;0;0;4890
431290;NOVA BASSANO;91.46;4.27;0.19;908;4.3;1.62;74481.97;5.13;62.38;0.3724;69.58;69.58;0;0;0;10089
431295;NOVA BOA VISTA;95.24;7.14;0;853;2.4;1;29747.51;1.95;29.49;0.404;100;100;0;0;0;1731
431300;NOVA BRESCIA;126.32;11.42;0.6;1452;3.6;0.6;21730.44;5.14;47.46;0.5781;0;0;0;0;0;3345
431301;NOVA CANDELARIA;#N/D;2.66;1.25;690;2.6;0.46;35969.43;0.11;25.77;0.4108;100;100;0;0;0;2677
431303;NOVA ESPERANCA DO SUL;88.46;16.04;1.68;507;5.4;2.46;24817.73;4.78;77.05;0.4591;64.46;64.46;0;0;0;5465
431306;NOVA HARTZ;110.09;14.03;0.25;470;3.3;1.21;33127.04;0.05;83.23;0.3518;47.88;84.66;13.54585266;0;100;22147
431308;NOVA PADUA;94.44;2.48;0;774;2.9;0.46;19149.82;2.06;29.88;0.319;0;100;0;0;0;2563
431310;NOVA PALMA;61.19;21.37;2.92;734;2.5;0.36;25642.01;13.72;48.61;0.5386;100;100;15.33977604;0;0;6519
431320;NOVA PETROPOLIS;89.6;8.02;0.34;645;2.5;2.04;28017.43;1.06;74.21;0.4428;100;100;4.604687691;0;0;21717
431330;NOVA PRATA;87.79;8.54;0.04;694;3;2.69;34959.24;1.93;81.73;0.4477;63.29;96.31;35.68751907;0;26.08695602;28021
431333;NOVA RAMADA;69.57;22.7;2.37;711;6.1;0.61;35437.54;18.85;27.49;0.4987;100;100;0;0;0;2195
431335;NOVA ROMA DO SUL;108.82;5.02;0.42;822;5.1;0.96;26517.22;6.74;47.41;0.4446;93.52;100;26.71653748;0;0;3743
431337;NOVA SANTA RITA;104.22;19.87;1.35;565;4.1;6.01;36802.9;1.54;85.73;0.4413;82.42;100;32.80624771;0;100;30482
431339;NOVO CABRAIS;48.08;26.76;3.23;504;7.5;1.7;16820.53;4.6;14.14;0.432;100;100;0;0;0;4246
431340;NOVO HAMBURGO;93.3;16.34;0.99;552;3.2;4.75;28335.51;0.07;98.27;0.5387;57.33;100;44.47984695;4.043622494;0;247303
431342;NOVO MACHADO;103.7;32.37;8.02;426;6.7;1.57;22475.43;6.93;39.57;0.4135;100;100;0;0;0;3191
431344;NOVO TIRADENTES;105.88;30.8;4.97;442;13;0.57;18149.39;3.19;28.72;0.4177;100;100;0;0;0;2189
431346;NOVO XINGU;166.67;13.06;1.2;747;5.5;0.76;22804.59;1.39;31.53;0.4142;100;100;0;0;0;1705
431349;NOVO BARREIRO;68.09;31.63;4.64;420;9.2;1.55;16779.26;4.94;32.83;0.6229;100;100;0;0;0;4185
431350;OSORIO;85.67;18.92;1.25;590;4.3;6.09;23859.69;0.45;92.69;0.5344;67.51;83.82;46.9934845;4.272134781;96.66666412;46815
431360;PAIM FILHO;81.82;18.72;1.89;541;7.8;0.49;17833.25;6.89;53.1;0.4655;100;100;0;0;0;3731
431365;PALMARES DO SUL;39.57;29.83;1.66;480;7.2;6.02;23374.13;1.31;89.37;0.5599;91.45;91.45;17.63357353;0;80;11342
431370;PALMEIRA DAS MISSOES;86.11;27.84;4.19;435;8.8;6.62;29307.95;7.8;86.9;0.5304;100;100;24.26669121;3.033336401;75;32967
431380;PALMITINHO;103.53;20.15;5.48;375;8.1;1.47;18182.33;18.51;49.03;0.435;97.78;97.78;28.34467125;14.17233562;100;7056
431390;PANAMBI;84.8;12.98;0.69;760;3;4.57;39484.57;3.81;90.81;0.4543;94.81;100;11.21503735;2.243007421;100;44583
431395;PANTANO GRANDE;101.85;37.77;3.36;439;10.8;6.75;23718.89;1.1;84.02;0.4938;37.61;70.31;0;11.11728764;0;8995
431400;PARAI;103.45;7.95;0.25;710;2.8;2.46;29478.99;1.03;56.02;0.4772;90.11;90.11;12.83202839;0;0;7793
431402;PARAISO DO SUL;64.62;19.8;3.08;501;6.3;1.76;15664.09;10.59;38.88;0.3743;45.33;100;13.0975771;0;0;7635
431403;PARECI NOVO;44.23;9.43;0.49;616;2.1;0.86;18169.76;0.51;27.94;0.3983;89.91;89.91;0;0;0;3885
431405;PAROBE;100.26;17.43;0.7;489;4.6;2.36;17549.45;0.49;94.43;0.3789;65.13;83.14;30.29334068;5.048890114;100;59419
431406;PASSA SETE;118.42;39.88;9.93;339;12.6;0.55;15472.08;54.02;10.77;0.4523;100;100;17.27115631;0;0;5790
431407;PASSO DO SOBRADO;87.72;24.12;2.72;547;5.8;0.72;22376.38;12.37;23.77;0.4956;100;100;15.12401676;0;0;6612
431410;PASSO FUNDO;97.19;15.44;0.69;621;3.3;4.01;36928.93;0.64;97.45;0.5307;27.16;65.45;39.30073929;3.396360159;28.03468132;206103
431413;PAULO BENTO;93.75;10.11;0.91;667;4.1;0.98;31930.52;22.32;27.05;0.3919;100;100;0;0;0;2303
431415;PAVERAMA;103.66;13.38;1.27;536;5.9;1.4;14997.36;3.96;50.94;0.3443;81.3;100;0;0;0;8541
431417;PEDRAS ALTAS;38.89;46.87;10.97;396;10.8;5.03;27508.52;23.35;34.72;0.5285;100;100;0;0;0;1928
431420;PEDRO OSORIO;35.44;35.82;6.01;394;8.9;10.98;12333.77;1.59;93.47;0.5008;89.26;89.26;26.03149796;13.01574898;100;7683
431430;PEJUCARA;64.44;19.07;0.54;892;4.7;1.48;48915.28;18.8;67.25;0.4636;100;100;52.08333206;0;0;3840
431440;PELOTAS;94.93;24.68;2.09;554;4.2;7.4;17353.15;1.68;93.27;0.5596;61.46;84.11;47.40769958;2.326758385;56.0283699;343826
431442;PICADA CAFE;74.36;6.84;0.08;540;2.1;1.22;54897.85;0.63;87.98;0.3238;100;100;34.60207748;0;0;5780
431445;PINHAL;100;24.99;4.08;490;8.9;1.65;21704.38;0.37;51.33;0.4573;100;100;38.74467087;0;0;2581
431446;PINHAL DA SERRA;130;50.23;9.4;349;8.3;2.51;102491.9;15.7;22.44;0.5394;100;100;0;0;0;1896
431447;PINHAL GRANDE;42.86;40.37;8.49;420;7.2;1.24;27882.77;16.73;42.38;0.5313;79.31;79.31;23.20724106;0;100;4309
431449;PINHEIRINHO DO VALE;111.76;33.25;6.47;579;9.9;1.39;13825.72;34.29;20.35;0.5742;0;0;20.30044746;0;0;4926
431450;PINHEIRO MACHADO;29.27;33.73;4.08;411;9.1;4.86;16077.6;15.89;76.56;0.4926;100;100;16.49892807;0;100;12122
431454;PINTO BANDEIRA;2.94;0;0;0;0;0;12214.43;0;0;0;0;0;0;0;0;3068
431455;PIRAPO;100;38.9;9.67;405;12.1;1.42;15143.53;2.29;28.18;0.4593;100;100;45.35147476;0;0;2205
431460;PIRATINI;48.63;39.52;7.1;376;11.5;5.47;13536.16;23.52;58.31;0.5191;66.79;66.79;14.46271038;0;100;20743
431470;PLANALTO;110.16;32;8.01;294;11.1;2.61;12734.42;21.31;56.37;0.4454;100;100;50.21592712;0;100;9957
431475;POCO DAS ANTAS;20;11.16;1.2;675;2.6;0.16;27901.73;0;42.69;0.384;0;100;47.50593948;0;0;2105
431477;PONTAO;111.54;35.25;2.84;564;5.3;1.63;47060.23;19;40.42;0.5491;100;100;25.65418243;25.65418243;0;3898
431478;PONTE PRETA;68.75;11.03;1.43;664;5.8;0.99;25408.59;8.61;29.26;0.3949;100;100;0;0;0;1501
431480;PORTAO;111.86;18.84;0.82;508;4.5;4.03;29258.67;0.24;81.75;0.4373;37.22;71.6;52.51963043;2.625981569;100;38081
431490;PORTO ALEGRE;108.15;14.76;0.99;0;2.2;5.35;39091.64;0.05;100;0.6144;48.41;69.42;72.29335785;4.020019531;41.3178978;1492530
431500;PORTO LUCENA;37.84;25.7;4.84;462;8;1.5;14468.41;5.46;43.06;0.4397;100;100;0;0;0;4514
431505;PORTO MAUA;#N/D;28.97;6.07;442;6.8;0.73;15892.85;0.72;37.53;0.4213;100;100;0;0;0;2332
431507;PORTO VERA CRUZ;23.08;34.53;5.05;396;7.5;1.27;16355.78;2.64;23.76;0.4204;100;100;0;0;0;1258
431510;PORTO XAVIER;75.59;30.59;4.16;376;11;2.34;11826.04;3.46;49.35;0.4791;100;100;0;0;0;10144
431513;POUSO NOVO;40.91;19.28;5.31;774;9.1;0.76;20826.52;34.99;33.71;0.534;100;100;63.05170059;0;0;1586
431514;PRESIDENTE LUCENA;148.65;8.86;0.24;685;3;0.67;26447.81;0.38;60.83;0.3327;0;100;0;0;0;2972
431515;PROGRESSO;80;20.31;1.68;491;8.5;0.46;15397.7;36;30.39;0.4021;100;100;48.11547852;0;0;6235
431517;PROTASIO ALVES;146.15;14.11;0.91;753;6.5;0.73;22004.13;2.07;21.35;0.5244;100;100;0;0;0;1929
431520;PUTINGA;100;15.23;2.79;634;8.7;3;17693.23;14.91;38.08;0.4369;100;100;0;0;0;3861
431530;QUARAI;53.4;41.34;3.58;456;4.6;6.42;13359.25;6.29;92.57;0.5187;91.24;91.24;8.87665844;0;0;22531
431531;QUATRO IRMAOS;111.11;29.07;3.54;539;9.9;3.45;43900.94;17.34;51.61;0.4699;100;100;0;0;0;1860
431532;QUEVEDOS;5.88;42.05;9.73;395;10.6;1.2;45051.22;41.11;31.44;0.5556;100;100;35.80379486;0;0;2793
431535;QUINZE DE NOVEMBRO;109.76;8.85;0.93;1305;4.4;1.92;35506.7;1.1;53.68;0.4733;90.89;90.89;26.24671936;0;0;3810
431540;REDENTORA;50.76;61.99;23.45;204;15.4;3.81;12000.68;22.31;29.37;0.6273;89.62;100;25.46257019;0;100;11782
431545;RELVADO;72.22;12.46;1.08;603;3.8;0.6;19247.49;18.31;34.06;0.4491;0;0;0;0;0;2068
431550;RESTINGA SECA;42;34.23;2.66;485;6.7;3.99;19692.26;5.14;56.67;0.5383;65.55;100;31.84307671;6.368615627;100;15702
431555;RIO DOS INDIOS;32.35;44.71;8.78;389;14.5;2.44;20174.23;55.64;20.88;0.5054;100;100;0;0;0;2571
431560;RIO GRANDE;79.24;22.5;2.04;467;4.4;8.5;39556.92;0.32;96.05;0.5248;62.13;79.63;69.05266571;6.106698036;98.26989746;212881
431570;RIO PARDO;69.03;32.86;3.07;404;7.5;4.95;17963.2;5.64;68.14;0.5115;36.05;68.66;18.29730415;0;0;38257
431575;RIOZINHO;12.5;16.67;1.48;403;8.2;0.93;22987.54;4.77;63.46;0.3892;100;100;0;0;0;4698
431580;ROCA SALES;100.89;10.9;0.29;646;2.6;2.14;29927.16;2.25;64.18;0.4377;60.56;100;25.96054077;8.653512955;0;11556
431590;RODEIO BONITO;70.27;18.03;1.88;492;8.8;1.86;19276.7;3.43;75.05;0.4622;100;100;17.04158211;0;100;5868
431595;ROLADOR;76.92;33.79;4.8;433;7;1.01;29723.1;4.48;23.88;0.4537;100;100;0;0;0;2270
431600;ROLANTE;107.01;13.5;0.85;496;6.4;1.46;20532.85;4.24;78.57;0.3518;100;100;37.05247498;0;95.23809814;21591
431610;RONDA ALTA;79.21;27.94;5.1;632;7.9;3.03;21477.99;2.66;67.19;0.5422;97.63;97.63;9.404683113;0;0;10633
431620;RONDINHA;56.25;13.09;0.51;856;3.4;1.86;23472.81;2.93;41.99;0.4709;67.25;67.25;0;0;0;5033
431630;ROQUE GONZALES;85.48;35.78;6.92;396;7.3;2.09;14870.75;2.6;42.86;0.5054;50.39;50.39;0;0;0;6750
431640;ROSARIO DO SUL;49.3;31.35;2.92;487;7.5;6.37;17220.86;10.19;87.97;0.5194;43.76;55.7;5.100739479;0;100;39210
431642;SAGRADA FAMILIA;85.19;44.67;9.42;336;14.7;2.61;17529.88;8.68;30.25;0.5492;100;100;0;0;0;2601
431643;SALDANHA MARINHO;74.07;14.76;0.78;990;4.8;4.07;40865.69;5.97;67.17;0.4391;100;100;0;0;0;2596
431645;SALTO DO JACUI;93.08;32.81;4.8;357;8.5;5.32;19125.62;7.92;85.93;0.4951;100;100;7.992327213;0;66.66666412;12512
431647;SALVADOR DAS MISSOES;132.14;13.42;0.91;544;1.1;1.9;30633.92;0.22;40.99;0.3602;100;100;0;0;0;2734
